study_hours,attendance,previous_marks,assignments_completed,sleep_hours,exam_score
3.9266498982407234,62.00728093890965,65.70708311874284,7,7.282393036657513,63.97904360892709
7.566455605042576,53.7931664054332,73.73762640658893,4,4.640478731831,69.89188043733864
6.738017242196918,56.44398609553246,49.18686703506414,10,5.6913375299724915,67.83905809587627
8.98491468318694,56.40229194788862,94.51427443753371,6,8.640418201630249,79.49537335462769
5.249934326457543,57.595134675614716,52.74194357608938,6,5.12307805921926,59.27679824312412
2.0763482134447155,56.94135863247051,91.8502475774319,6,5.860835119187566,56.12348854754323
7.419203085006955,82.04373724016074,75.73056569458026,8,6.16038441472098,80.48129467453525
7.847065437552077,59.09400421995724,73.42552371833725,9,6.1970249484722615,75.94969675962064
6.051494778125466,67.28336416619317,68.19786810590797,8,7.064697912472628,70.43305204474427
7.938704619591049,94.8394204953006,52.68683964447673,3,8.715379188723539,71.93536019767467
5.444160367279517,73.69808201314362,49.70904176030295,6,5.203463559162525,51.741852281249905
5.704595464437946,83.37788692605136,52.126741498859644,10,4.60750688150459,67.60786518506539
4.847869165226946,58.61599356008149,50.254104417934,7,4.987352449299687,57.801479583473196
1.2287721406968566,59.61445094043354,82.87714604617143,4,8.434624501046347,58.0725933617353
1.97102284293974,52.043430813323944,59.256889254170154,9,7.22905406327603,51.30615994557762
1.2828626711806081,58.44675315360823,43.1813472109868,5,5.4295339461958,50.03132228016892
6.727693701374023,63.92951695159793,93.30064465774461,7,8.079734694843086,75.0406673424285
3.82920382968694,58.85052421383734,88.60822367298842,9,8.30684998181718,77.52224371402407
5.577136220482325,54.43512668785278,91.02637557573672,8,8.23257169345139,77.22807839869984
9.168098265334837,56.03179355503004,94.71993024555394,8,8.594632668197772,82.70766924473955
3.2436300623398746,73.03893840163629,49.5642387070718,7,5.261205100866808,65.87584093229466
4.693446307320667,60.31668592028963,61.79331103964623,8,7.775209643731392,59.15780604521694
7.799960246887438,68.21349305240378,81.70311616372501,6,6.3026974863707,80.96267708385776
3.059183489424602,75.17086354274284,78.28113399295857,3,8.209992764450307,67.63791916179999
1.6928191884591368,84.51974143146826,48.46427484869203,4,7.642453385808066,50.190618124047354
3.6077630762239123,51.965606992054944,84.87082187448398,3,7.882237232498623,66.81661973373897
2.4509915852860398,89.97051994545214,52.344231451016334,9,7.280809188405358,63.853955000293624
9.367278871083158,81.39501947454539,52.30996881524427,4,4.8871438473485345,71.79055468466535
8.273083416079754,54.08795159744359,69.53359325913775,10,6.725134594484691,78.0915182056424
6.700633808593811,93.67893120533887,72.61169641629368,4,8.92334869762254,76.20663123797715
8.84314531168946,96.04362002659066,71.90474143107961,3,8.686940332485594,84.9311724134797
8.23304869209203,53.05389799274319,45.03177605687652,7,4.215868678985059,66.03894132722495
2.6791305299743224,63.843882407360184,88.26034744467091,4,4.824074078647186,51.2183153726334
9.0330309864098,90.31006398965306,54.60800234237883,10,4.65864386727281,87.72283924781499
5.854080177240856,87.41298451918291,47.12332067055423,10,7.629899549926478,64.94288238381225
8.266961396476564,59.226050967818864,88.88114439279374,10,8.088926649284726,90.38991722197726
9.06482169931144,60.467466166835514,92.56083240263644,3,5.067556831553359,80.74825302646968
3.8620312747467747,68.5236051395691,87.4170189495998,4,6.529263464759145,60.085516470322304
1.9904673207490908,74.22614925955106,84.52338410986829,5,8.203515140056,62.53916455000406
3.051416462877475,80.9127385765148,76.0383089351462,7,7.6640077238312525,63.303702863267816
4.843970097636307,68.44568197848862,70.29715538350266,6,6.711186027459242,64.94707322977928
8.362132893302437,73.1267358066574,44.78427179512756,4,6.951738452293864,64.03386475482388
8.74657524930709,87.37354690668784,62.46492671888843,10,6.5418027345814,87.88940826153431
1.0625691747807164,51.834160144529896,60.49786843567727,5,5.487742256594103,53.30360949097959
5.596725723198092,62.62184721720104,54.28645810681794,6,6.8251099642950805,68.73674256258573
4.7566990283390105,85.66747929422762,79.78810625287217,6,7.444426510250453,70.87863564762502
2.9989702942365724,94.76034188435997,67.2731654293324,9,8.366614579304038,72.18996604606255
2.0787883060031453,75.58387210578331,44.457541874920636,4,7.18145676989624,42.19446716272137
4.038536542632651,76.60567426326578,52.11007610723962,3,7.80560768521579,53.15704010730481
9.486187335212673,55.358600566988805,77.57923200127777,4,4.800358174772865,76.45350442042238
3.908826388186797,72.37061834117273,44.18719727196651,5,6.307787372098949,63.00658122719023
5.669115595690295,76.63086332275115,86.81638027268228,6,4.046658099135467,66.25033264145407
7.3271706300566,62.12352518173648,67.2330589857686,4,5.233394322608115,62.289798593149854
4.272666421413646,63.46216154746905,66.43226175296564,3,7.632308575565024,58.47716475706146
9.746038744488645,68.86420815523113,72.58242815627347,9,8.959049756746818,87.2157328977563
9.662025654479,51.003559888886315,85.35745312588321,4,4.495890497936079,68.96106294451188
3.2660406624282774,66.10395827915892,59.129506434620616,7,6.007471579306442,61.057719957873495
5.475236553031469,60.572400349827234,77.29088839074849,9,8.000354843495797,71.14961609540126
3.707904788350927,66.37486760889573,71.1152580197685,3,5.020178173144494,56.645973097784896
3.5635644493972087,55.98810659096256,54.68655485931817,5,6.7754247465114315,56.31875021555904
1.3319825261907952,94.52636403699475,88.32464924953369,6,7.665356480148374,70.15640992878885
6.486079005819072,79.67962267770244,83.85843118838105,4,7.079927251300895,72.19063033915566
5.524111209059753,83.95511595722448,76.2148509062134,3,4.940123673077081,66.55558693726745
1.463308761249904,89.45856193036691,86.78199510018331,9,5.7769228434286966,70.89261896317349
3.507818178129503,74.92210994645286,87.70118105278914,7,7.918958922426986,70.37933102079006
9.174392973699883,54.34601440437118,78.95996371932691,3,6.771132570660083,70.18762740846515
3.1560570160027517,76.85532709092739,86.03573306000196,8,4.026148067714564,76.93407815097746
2.304053848821008,79.34205590104395,78.3609303918106,10,7.804953800140469,74.71347875470335
5.405074842498067,87.2719737092165,77.40774244681651,7,4.176556774701195,71.75215845214964
9.870854086995406,71.58297731148397,74.02362580183514,9,7.728668913656161,89.4934082221199
3.178497443603504,56.37901513977819,81.39941517567027,5,5.012402800826187,57.30412729870053
7.049219926652907,64.18879528993622,48.72328079111905,6,8.790367400596901,71.94322346498215
7.854576537958458,68.15411481993175,88.44789175594107,9,5.839703756510422,84.39725229416229
3.1387378959315972,82.29586206658007,87.95139402598775,10,5.634658081690396,74.90437582593958
7.553947137506736,78.53891523344559,41.608600566900755,5,4.7444402516622235,65.48520170291208
4.3100481944732785,67.80483629489231,85.41992128106195,4,5.528021077451074,57.025946261333445
6.690752475342215,99.32576243964898,47.087842711039485,3,8.383253809141003,62.93409107617159
6.7017673968480524,80.28874096784436,58.4315369842528,8,8.981671688136236,69.368111485498
5.821972156672826,61.86133958679972,80.89295409603844,7,5.841547652534242,71.3444146435463
1.8126079304896747,55.089123631020186,48.84179428265695,7,6.243053154772713,58.36196717097449
8.51772246030314,57.642956959216605,84.98818632654843,3,7.6103546910136854,84.46835671050337
3.8870205847456223,62.29788641922541,85.76737978767581,8,8.430978902325371,74.64347141250231
2.678666593598688,58.03406866297779,67.91072535684599,3,6.9652216709339205,55.547845302451165
1.3669762739928752,59.32835120256529,40.35122294442585,4,5.957628490889147,33.307235189076714
6.318036488694176,64.25475843469235,55.787097324620206,10,6.063109204243119,66.9446502333676
7.098079256580542,58.66867976473774,73.93098051066582,5,7.478090732484034,65.63083420877837
1.1492904603507053,94.83827123132126,93.96523979150828,9,4.0160913180213935,69.18421922292538
5.608837524693529,54.01168728308211,74.74974398591675,7,7.097946687299204,66.70716642265462
3.0384619767814414,76.22556947851274,54.28919695852879,4,5.777465052206787,52.35631856286157
6.806555113685048,70.51984134948307,74.87031367047862,5,7.9709866563854215,62.68192982723345
2.569297861044923,99.11893084543033,69.69919588437205,4,4.46495319911566,66.31724060898483
7.218439642922194,55.60194510840262,82.89149673331289,8,6.941011334741953,70.39133061044294
4.480618116704837,69.89277995228709,45.883935135482716,7,6.404864449430619,60.54101959046504
9.43056989863061,98.47352166376845,81.85653463761153,9,7.211627629526137,100.0
2.2376884973139393,93.27535629469901,69.76966182718607,3,4.324267972414842,54.071303879598155
4.069597159452327,90.85360354746399,92.9645602122447,3,6.899918937140656,59.52524317257924
2.021261691165302,62.895141352246995,58.802969132127735,5,6.807422939797618,51.295232136010384
9.322242564507064,58.54437936950329,74.79420412236715,9,6.8033004720808545,86.18806113742733
8.896054180428829,83.43216099622154,91.26154580305096,10,7.017438332982274,100.0
3.3214746494364005,96.46879945637929,45.63803503948736,6,7.382339686131811,56.34688871340177
6.939856414307611,77.83814465069649,91.54756679800482,8,8.02494499840385,86.78188835243105
8.354999801810942,78.580634473495,77.83371472654474,5,5.3491036006410715,74.40532385760532
5.996807304395161,63.998954683014205,43.73103825078446,6,8.12524705090031,60.70657368635642
5.766855205204059,88.47464665959684,56.55299618207489,4,6.491278411317268,79.21469367893425
3.1766706181040654,59.35218742787617,78.94946487549049,8,4.385291395671656,55.33500261857225
1.837924910253093,66.18396182021218,43.704283080782446,4,4.292754646219896,45.81354060861327
9.074941821579941,71.27182193082083,72.01937530969502,10,5.671191593480303,85.12078008187103
9.103762514469974,75.38051893422275,59.02356813241262,9,7.924484885557337,86.16502296970847
6.697913115459412,62.12048662075401,74.15035347721124,7,7.538404673704578,73.04833092805946
4.051268119438307,55.74184123696018,42.515811859688206,8,7.943074823362032,58.30170168662482
4.142886171513948,80.53100212208163,87.9345243383807,6,6.586345282208047,70.49842570591858
7.533601109832154,64.43152766201278,93.54189330475683,10,6.200994989777453,85.55108237751362
9.073992339573193,79.06191107113061,93.28828204071303,7,4.73726263353142,83.9582444849739
8.983777818386056,57.718135763710116,81.23085074586086,3,5.640963768046557,74.50705692797774
8.018879912718614,74.05700509274087,47.15474320718476,6,6.170096830869376,66.02991916778838
6.77828481538859,76.62947162757929,81.70447577609625,5,4.443002148398087,74.44292679610419
1.7572596849554394,52.591176841121346,41.35228040523408,3,5.103059763556056,39.403373239370325
2.454658426851524,66.83021390969603,41.21679533409485,10,6.991126470318694,62.8306158689608
9.086987696743714,56.72073384694871,57.79856205322477,3,7.678315571195949,66.1585682728174
6.457861536936309,53.168748523638385,66.87537547225662,5,8.991737556964749,57.12602883085769
1.0827734645496667,99.49801161949726,82.37240797942863,8,8.66556665671779,79.26833312036482
1.913243885794289,66.11769224873615,77.58124571335779,3,7.2128259976759574,51.771070984039966
6.971515921972502,90.49372229273175,64.52464885072116,9,6.10624026647036,75.74702360655681
1.0455542546159682,62.732032738188195,55.04946664549162,6,7.180886823541163,48.014314168058156
2.4472724627574878,84.07513611119646,94.8418475086741,7,7.92825809040116,80.8899679935503
5.938604104299275,88.01139299448432,63.43997162297851,3,4.591680954616937,54.29465988098628
7.227056779234239,79.78193703039221,64.82628633813215,6,6.049524448481441,88.1992792239047
6.867651335523405,73.57880942750792,48.99931016554181,4,8.199011428178085,69.74291921885639
3.018423785145038,70.59204570736343,83.71452518124612,6,5.91916475966522,66.3437877743883
7.409612992127823,67.44341332714977,78.15252241798188,7,6.859361356135933,75.91553389055606
3.135241787471201,96.4764572123913,52.14232870338182,6,6.938846804310991,64.96653456138965
3.9285972834334095,91.53097038938645,44.530957508871346,5,4.9223812656681964,61.09151646615643
7.718422646062217,98.25134553332563,77.42746161410922,10,5.811177208261442,91.12438662073144
6.846696091424932,56.21486117427724,75.99811678546243,7,5.672556443709661,72.92046933149727
8.6430106944476,86.54337376018222,55.029273984901515,10,4.130983542660324,79.33103932057158
6.91851603070309,96.91702284105189,92.29749592377257,8,4.120958819456776,84.34906128207261
6.114777430019244,59.061653308283006,48.30818404794951,10,8.158485218378868,66.94693091661502
1.8430729104528323,53.32481336833887,63.778414057343106,4,5.365354049864062,47.46322248352039
4.309442227534902,87.05603246450295,91.89887560921794,5,6.590393831194078,79.86652068325778
3.386821309135529,78.7236556589956,63.085002430936726,8,5.493627867943865,67.53487939621692
3.195906790411752,92.0914388379136,75.1189271215247,6,8.703396225576704,56.5497578742205
9.75709499277201,56.988618831314476,61.86769188795368,7,5.296483794328869,76.27618743312242
4.537879522000844,89.76336559299452,55.08183612917685,4,6.148284063694676,63.43205607929234
9.02841899659402,60.08136600238723,94.11877063779056,5,8.36365125242301,81.59712765361255
6.680247633975366,58.18279714328523,62.51337034732737,8,8.209667833959044,68.26740504347254
8.153301731874835,58.21328989654965,89.1754562023524,8,4.930507089231386,84.24028435369166
5.523733837946729,90.72873601156911,52.64750332400974,4,8.013216548978551,71.03661845455485
6.192134961637232,83.25986103481,51.72075872137958,9,6.290934433689463,67.73807637378086
5.432659244369775,76.15327123845597,41.71237455864812,6,6.414844360426776,62.58378408418232
2.7571868901824006,67.94152420617513,75.84167539567368,4,4.667399862079719,52.439967085075175
7.502069037353548,93.86002704065541,60.26894890480686,8,4.403007568785624,69.80578076983075
3.526951261967702,69.62225537113177,87.53970374118003,3,7.6396965348688255,61.49096353197521
1.2188436978830846,90.82997197357886,66.02654486803564,5,6.482305761776499,63.85683882220342
6.80925066316451,71.95674542851091,93.25063853530969,4,6.184253513075898,79.93738331558825
2.5939961146634403,68.84722147124538,50.203903363671664,9,7.647541143261984,62.470934907319894
9.464127259176228,73.13398928348032,87.77427423755859,8,7.827564494955549,91.72914116927376
9.585357193023286,65.0688937082071,82.71282690354579,6,4.794540838346768,81.41989675459529
9.233779511984036,87.38046900881255,82.40070145542286,10,7.051125747388206,88.49349424006354
4.331428302298999,75.13601950462396,86.46307754642882,8,4.676770411388428,74.38788203059028
1.1391095487598069,61.61063475734086,81.85631950186493,6,7.756875430145229,63.56625146807786
9.354867063289529,94.97872866372842,74.44211768972784,4,7.284775781335698,86.52071756147784
4.8536573348558285,69.19456106866056,47.21846827253132,6,8.78307310541729,67.32596404885462
9.699893371393026,77.17764305569943,41.78893987201886,7,4.344790081782106,74.4671354718005
9.672579793803276,95.32360554822735,90.64663162986278,7,4.285273605756272,91.74885500398806
8.677085099206241,81.21189979569961,73.91576729864059,7,5.410935373466001,85.43210445158081
3.6500400286262713,55.8449020354182,83.8095510036897,9,5.30852841867953,66.90511300396138
4.465879557417328,96.99160618067376,66.48372933319025,9,5.234893995359999,69.68323997789024
8.660230043651712,81.38540265357089,46.45195039293169,3,8.531272902605183,68.14844897328788
3.852298046406499,66.7452807328543,46.88521857114027,9,5.247730999247531,55.40584864578719
2.5254347201748324,56.96360363316936,77.70609079759342,10,5.359748630643155,60.85017220377869
6.0112113621251515,89.7012594635148,63.66682421947045,4,7.796991312089819,69.62778849554493
9.425392967447028,81.00363779642568,51.02885996851852,8,6.2486992122527,73.40964946553244
7.264268170074757,76.67305459881608,67.03770007077902,8,7.883552784775906,75.78398923270531
6.1305505308042845,94.69462915254789,43.531491539132375,3,4.326830787821926,51.418238529940396
1.8745884439369167,89.42986056122655,72.00842710529193,9,6.437855968366922,69.65078888696813
6.535065040292528,57.58374398663756,54.794637243930374,10,4.1680680009164135,66.34608514829736
9.91048465093837,65.5861033897774,83.86575053504535,6,4.3132660172767725,75.5602854972397
2.260756137128716,62.424456990723286,57.06990774079656,3,8.532187266722055,54.70739252162566
5.664966871273631,87.19731462863385,65.03710819949907,10,4.696226855587976,79.85695583891304
8.8963576473516,51.67662173678897,40.63912969494554,6,6.662103411376085,54.97609255059111
7.66691755978784,78.49448424356582,43.98457882870074,10,6.055478013003533,69.22814272914374
7.273141668957412,88.12293428703452,61.58714560236767,6,5.736716631294213,69.58073630722018
7.322356755883983,93.83828183808748,66.3966359094418,5,8.499166728436363,72.9841043449564
4.2354203609777965,67.10408743579538,73.0011301465617,10,4.109116983877447,72.52140299889803
3.64232659838044,91.06286523360063,56.041441829011674,8,7.3189484308779456,67.0337830900687
8.284250399306622,55.53158684776036,78.22400373695984,7,8.816972171067752,76.05512179580928
8.291020552112627,92.3226145867259,87.30673184540626,9,6.80084091730921,80.28175367586037
8.803650867220934,56.37443311659912,82.89180438913424,6,8.68411231016546,81.83147922515398
9.219164973008242,69.86436452801837,42.17903539415964,5,4.261289396430119,58.73271160493585
5.60208158974844,89.86476828897767,66.4278820991806,10,6.093966595370807,77.79339042307214
5.513646652184796,57.49587136743869,45.77115981299962,8,5.300788954810256,60.57710606082277
8.184656610700976,61.462569761632075,53.31247587243901,7,7.654104824903649,76.77842453298908
6.849675376999887,86.1126284196533,94.26644262969305,6,8.906485452486233,78.29466179321165
7.31770189531933,86.00182682730372,47.837254859583226,10,5.282650312221239,59.33097743611633
8.16213402492491,82.05738164426486,67.43884843982458,10,7.270873007370373,84.34145573646471
9.010048076358096,84.697422223355,73.99856538749654,6,4.990488163798701,88.89208943433592
4.041956411663822,77.13622216737981,78.63557337992572,3,6.826651272858049,70.50100162253744
4.380246573759496,62.58995294534763,70.78067759178028,3,6.319662433441681,59.70026745808454
1.845837458567821,67.28479967519597,40.537396608055104,8,8.860026648157685,51.99885826763252
6.204521268965566,59.079885840071285,57.95537195341956,7,7.042636363482333,69.2461355651265
1.3234804641706788,95.42252806668142,68.47414038615912,6,5.747531860434094,57.586376154856545
5.190382163192141,79.16958973830603,44.83265745296583,8,4.570478924439667,65.17041784966737
5.883801712368189,70.042570838182,59.28448121650494,8,4.756234143674673,69.28907629492525
3.5788712691545594,73.10029018220663,41.82617098352516,4,5.126584649756175,56.19773620074618
6.317499345121097,97.36416698059077,44.32181734352614,10,5.2548333067014905,87.48446881226516
1.2745022494514449,57.66757015580401,61.83078019108778,9,8.25308028920569,59.867542345005475
1.3361336987429298,79.31149160083986,47.29936647236832,10,6.806113941412624,56.61931290165292
8.403405045936925,75.2944339442233,71.21474665438569,3,6.616954556871832,72.1856280931257
4.241715772701366,80.57271177173239,77.92057330254961,7,4.573844359346087,60.35210420035189
2.143544613866963,50.90550919104203,84.03226845099957,10,8.300698466747175,63.12205217902966
5.700189340493239,93.60619544720757,51.008263433464556,6,7.614071516042419,67.52216056855126
7.9299419778874976,96.60591412418063,49.211542024248836,8,4.338341809500008,72.4576959028656
2.9423892474715885,78.25665917946044,45.751231218392014,6,7.539175486148843,57.94645712537914
6.606014282371002,84.8325411938446,75.00366372490001,4,6.717691086713231,68.82986154666088
1.768127184943912,96.12496905886479,78.85616495677957,7,4.408626728733891,72.62218977946608
1.4651354905174694,85.36193171566993,41.737237965410316,8,6.291503207643283,55.81703157706851
5.782191684113332,57.62695214571307,91.49167354340294,6,6.423481435650235,71.68669913968965
5.865716094490959,78.81441800834065,42.85842060083098,3,4.828872700816379,54.91482003681364
6.736869113483859,80.3357523191428,69.77129844155888,9,8.728490735001412,80.86194455025932
7.534822003503954,71.2065335651193,78.9983285698004,4,8.24987685740331,78.7135551517213
9.782668715162812,86.82221178123615,87.9033018060347,7,7.3451116866455415,86.04267588311751
5.646703134710758,96.71835073845074,79.27478126728353,4,6.311477805003036,71.09967526120138
3.9066082564712135,96.27842564533881,84.09504456883855,3,6.058827707922543,68.10483798720351
8.156675752918332,72.5419685702066,58.669760589854334,7,7.254867335754771,67.15362242019248
3.437490261358668,55.661902292037766,84.81538125605817,4,6.727159347034528,56.5846856516506
4.950742786350725,99.24205994811672,44.40631655115713,5,4.311365529409428,59.939528079939265
1.7061074320803935,91.94490432229671,89.21491608332903,3,6.562513243851658,69.45042863318916
1.2281566907391177,56.233134060163344,70.11758068845549,3,8.032018086164197,52.008774179599094
9.663835732101326,96.04209413086862,84.95137734793715,3,6.296199387984791,85.41967501217412
8.523821084609853,93.49481810310641,64.87750564850651,5,4.259782887771342,80.16078163046438
7.263767854843282,75.94190285630361,75.39677323580887,5,7.9313909969201655,74.50845937684994
4.680576499728429,79.56377178724647,68.95214635148622,6,5.006818910679872,68.23717126190287
2.559648880637612,69.95013519350651,80.23742369654326,8,5.293104174440193,64.73487851871135
2.4079333840397745,52.73808194110157,44.489649011682424,9,4.823531767161479,52.20159216303917
3.252186083481358,66.75986208229504,43.31936461948101,4,5.651075324357487,46.553522151421035
5.943039982355084,90.14267242990057,53.59067787055805,6,7.783757528443175,58.060143161591306
7.431363304300561,50.23160115023014,48.774957406225354,4,6.5969292975196865,57.69432925676471
6.941776390459581,66.6749585845572,87.94809616257109,9,5.024406370753563,86.04575652231284
3.5194050725134858,69.90843467954717,52.05676930469244,8,8.389150390760204,66.91287954454641
9.593787525968747,76.86978014689615,93.67258907005223,5,8.397909274757646,92.02858727037507
7.641072250261916,95.99278082063802,58.52926854741088,8,8.352892125230035,87.19320212929867
5.989186472602606,67.31729971829806,50.01648536287846,5,5.193981056907696,59.944505731659454
6.5054867161091705,67.34766009481139,83.43341789283636,9,6.25619672090494,78.8734324397596
4.776400561850109,86.87506240548743,76.22892765254818,8,8.924948280704376,74.36513410529422
